,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,state,sqft_free,$/ft2_living,$/ft,profit
20210,9477940390,2015-01-09,510000.0,4,2.5,3180,5405,2.0,0,0,3,7,3180,0,2001,0,98059,47.4905,-122.14,2610,5403,Renton,WA,2225,160.37735849056602,94.35707678075856,0
20211,9477940440,2014-06-17,465950.0,4,2.5,2340,6896,2.0,0,0,3,7,2340,0,2001,0,98059,47.4896,-122.14,2950,6775,Renton,WA,4556,199.1239316239316,67.5681554524362,0
20212,9478400080,2014-05-12,750000.0,4,2.5,2980,4930,2.0,0,0,3,9,2890,90,2000,0,98006,47.5445,-122.12,2980,6099,Bellevue,WA,1950,251.6778523489933,152.12981744421907,0
20213,9478500180,2014-08-28,317750.0,3,2.5,1980,4500,2.0,0,0,3,7,1980,0,2012,0,98042,47.3682,-122.117,1980,4500,Kent,WA,2520,160.47979797979798,70.61111111111111,0
20214,9478500570,2014-06-23,300000.0,4,2.5,2620,4469,2.0,0,0,3,7,2620,0,2008,0,98042,47.3663,-122.115,2250,4500,Kent,WA,1849,114.50381679389314,67.12911165808906,0
20215,9478500590,2015-04-08,302500.0,3,2.5,1690,4476,2.0,0,0,3,7,1690,0,2008,0,98042,47.3663,-122.114,2250,4488,Kent,WA,2786,178.9940828402367,67.58266309204647,0
20216,9478500640,2014-08-19,292500.0,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500,Kent,WA,2245,130.0,65.07230255839822,0
20217,9478500770,2015-04-03,360000.0,4,2.5,2570,4557,2.0,0,0,3,7,2570,0,2009,0,98042,47.367,-122.115,2200,4500,Kent,WA,1987,140.07782101167317,78.99934167215274,0
20218,9478501020,2014-09-16,317950.0,3,2.5,1980,4500,2.0,0,0,3,7,1980,0,2012,0,98042,47.3671,-122.113,2200,4500,Kent,WA,2520,160.58080808080808,70.65555555555555,0
20219,9478550110,2015-03-03,299950.0,3,2.5,1740,4497,2.0,0,0,3,7,1740,0,2012,0,98042,47.3697,-122.117,1950,4486,Kent,WA,2757,172.38505747126436,66.70002223704692,0
20220,9478550430,2015-04-29,316475.0,4,2.5,1740,4642,2.0,0,0,3,7,1740,0,2012,0,98042,47.3686,-122.117,1950,4642,Kent,WA,2902,181.882183908046,68.17643257216717,0
20221,9482700075,2015-01-12,800000.0,4,3.5,2370,3302,2.0,0,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800,Seattle,WA,932,337.55274261603375,242.27740763173833,0
20222,9482700080,2014-10-13,575575.0,3,1.75,1516,2897,1.0,0,0,3,7,998,518,1925,0,98103,47.6842,-122.341,2100,3854,Seattle,WA,1381,379.6668865435356,198.67966862271314,0
20223,9482700440,2014-05-06,533000.0,5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.343,1400,3780,Seattle,WA,1980,296.1111111111111,141.005291005291,0
20224,9482700455,2014-10-21,696500.0,4,2.75,2540,4400,1.5,0,0,5,7,1630,910,1925,0,98103,47.6832,-122.343,1560,3920,Seattle,WA,1860,274.21259842519686,158.29545454545453,0
20225,9482700475,2014-09-27,875000.0,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926,0,98103,47.6835,-122.342,1860,4416,Seattle,WA,1566,307.0175438596491,198.143115942029,0
20226,9485300010,2015-02-13,311500.0,4,2.5,1940,10133,2.0,0,0,3,8,1940,0,1992,0,98031,47.3877,-122.171,1940,7265,Kent,WA,8193,160.56701030927834,30.741142800750026,0
20227,9485300190,2014-10-09,300000.0,4,2.5,1910,8058,2.0,0,0,3,8,1910,0,1992,0,98031,47.3891,-122.172,1910,6500,Kent,WA,6148,157.06806282722513,37.230081906180196,0
20228,9485300560,2014-07-25,325000.0,4,2.75,2110,6838,2.0,0,0,4,8,2110,0,1991,0,98031,47.3877,-122.171,2100,7280,Kent,WA,4728,154.02843601895734,47.52851711026616,0
20229,9485700136,2015-02-27,330000.0,3,1.0,1140,7316,1.0,0,0,3,6,1140,0,1959,0,98106,47.527,-122.362,1140,7440,Seattle,WA,6176,289.4736842105263,45.106615636960086,0
20230,9485700150,2015-03-04,275000.0,2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440,Seattle,WA,6768,298.9130434782609,35.77003121748179,0
20231,9485700175,2014-09-30,310000.0,2,1.0,860,12160,1.0,0,0,4,6,860,0,1921,0,98106,47.5267,-122.361,1010,7611,Seattle,WA,11300,360.4651162790698,25.49342105263158,0
20232,9485740340,2015-03-10,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109,Renton,WA,3136,176.09137055837564,67.93967880924403,0
20233,9485750110,2014-09-18,366000.0,3,1.75,1680,6108,1.0,0,0,3,8,1680,0,1989,0,98055,47.4501,-122.208,2220,5664,Renton,WA,4428,217.85714285714286,59.921414538310415,0
20234,9485750240,2014-10-17,395000.0,3,2.5,2310,4930,2.0,0,0,4,8,2310,0,1989,0,98055,47.4512,-122.208,2230,5324,Renton,WA,2620,170.995670995671,80.12170385395538,0
20235,9485760050,2014-08-26,297950.0,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019,Renton,WA,3737,214.3525179856115,58.1139067680905,0
20236,9485800050,2015-03-10,680000.0,3,2.5,1610,8064,1.0,0,2,4,7,1160,450,1981,0,98033,47.6818,-122.189,2260,8328,Kirkland,WA,6454,422.360248447205,84.32539682539682,0
20237,9485910100,2015-04-24,368500.0,4,2.75,2500,26400,1.0,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900,Kent,WA,23900,147.4,13.958333333333334,0
20238,9485920120,2014-08-29,290000.0,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,2480,40500,Kent,WA,49932,123.93162393162393,5.547903275176003,0
20239,9485930120,2014-10-14,390000.0,3,2.25,2270,32112,1.0,0,0,4,8,1740,530,1980,0,98042,47.3451,-122.094,2310,41606,Kent,WA,29842,171.80616740088107,12.144992526158445,0
20240,9485940290,2015-05-12,464950.0,4,2.25,2350,36116,1.0,0,0,4,9,2350,0,1983,0,98042,47.3533,-122.082,2580,36116,Kent,WA,33766,197.85106382978722,12.873795547679698,0
20241,9485940330,2014-07-02,339950.0,3,2.5,2390,34041,1.0,0,0,3,8,1840,550,1984,0,98042,47.3546,-122.081,2460,35686,Kent,WA,31651,142.23849372384936,9.986486883464059,0
20242,9485950040,2014-06-06,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550,1983,0,98042,47.347,-122.087,2780,36036,Kent,WA,47724,133.0275229357798,8.530415342981527,0
20243,9485950060,2014-12-08,440000.0,5,1.75,3690,36036,1.0,0,0,3,9,1890,1800,1985,0,98042,47.3473,-122.085,2680,44131,Kent,WA,32346,119.24119241192412,12.21001221001221,0
20244,9485950340,2015-03-19,408000.0,3,2.25,2800,35362,2.0,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058,Kent,WA,32562,145.71428571428572,11.537808947457723,0
20245,9485951030,2014-09-24,549900.0,5,3.0,3800,42316,1.5,0,0,4,9,3800,0,1984,0,98042,47.3488,-122.095,2580,35775,Kent,WA,38516,144.71052631578948,12.995084601569147,0
20246,9485951170,2014-05-22,480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,1983,0,98042,47.3496,-122.094,3110,35982,Kent,WA,31043,147.69230769230768,13.99702563205319,0
20247,9485951460,2014-06-23,385000.0,4,2.75,2700,37011,2.0,0,0,3,9,2700,0,1984,0,98042,47.3496,-122.088,2700,37457,Kent,WA,34311,142.59259259259258,10.402312825916619,0
20248,9485951510,2014-09-15,450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,Kent,WA,46204,161.29032258064515,9.184798138547578,0
20249,9492500010,2014-06-06,879950.0,4,2.75,3010,7215,2.0,0,0,3,9,3010,0,2014,0,98033,47.6952,-122.178,3010,7215,Kirkland,WA,4205,292.3421926910299,121.96119196119196,0
20250,9492500090,2014-05-27,754950.0,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033,47.695,-122.18,2610,7206,Kirkland,WA,4646,289.2528735632184,104.0449283351709,0
20251,9492500140,2014-07-12,839950.0,4,2.75,3010,7200,2.0,0,0,3,9,3010,0,2014,0,98033,47.6948,-122.179,3010,7203,Kirkland,WA,4190,279.0531561461794,116.65972222222223,0
20252,9492500160,2014-07-23,889950.0,4,2.75,3080,7242,2.0,0,0,3,9,3080,0,2014,0,98033,47.6948,-122.178,3010,7205,Kirkland,WA,4162,288.9448051948052,122.88732394366197,0
20253,9492500170,2014-07-23,879950.0,4,2.75,3020,7203,2.0,0,0,3,9,3020,0,2014,0,98033,47.6948,-122.178,3010,7215,Kirkland,WA,4183,291.37417218543044,122.16437595446342,0
20254,9492800020,2014-09-30,425000.0,3,1.75,1960,43332,1.0,0,0,4,7,1400,560,1982,0,98077,47.739,-122.048,2010,44431,Not found,Not found,41372,216.83673469387756,9.807994092125911,0
20255,9493200010,2014-06-23,347000.0,3,1.0,1270,8400,1.0,0,0,3,7,1270,0,1955,0,98011,47.7604,-122.198,1390,8400,Bothell,WA,7130,273.2283464566929,41.30952380952381,0
20256,9498200046,2015-02-06,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1949,0,98177,47.7047,-122.373,1150,6930,Seattle,WA,5864,471.8085106382979,65.1822457378013,0
20257,9498200091,2014-09-25,582500.0,2,2.0,1540,6804,1.0,0,0,5,7,1020,520,1942,0,98177,47.7044,-122.372,1380,6930,Seattle,WA,5264,378.24675324675326,85.6114050558495,0
20258,9499200220,2014-06-11,234000.0,3,2.0,1640,5280,1.5,0,0,5,6,1640,0,1910,0,98002,47.3089,-122.213,1160,7875,Auburn,WA,3640,142.6829268292683,44.31818181818182,0
20259,9500900060,2014-07-22,269950.0,3,1.75,1760,12823,1.0,0,0,4,7,1460,300,1956,0,98002,47.2868,-122.21,1450,10800,Auburn,WA,11063,153.3806818181818,21.05201590891367,0
20260,9500900110,2014-07-31,224000.0,3,1.5,1480,10588,1.0,0,0,3,7,1480,0,1957,0,98002,47.2872,-122.212,1370,10588,Auburn,WA,9108,151.35135135135135,21.156025689459767,0
20261,9500900135,2014-10-21,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,98002,47.2876,-122.212,1408,10588,Auburn,WA,9378,165.28925619834712,18.889308651303363,0
20262,9500900430,2014-06-13,265000.0,4,1.75,1900,10588,1.0,0,0,5,6,1900,0,1958,0,98002,47.289,-122.212,1530,10587,Auburn,WA,8688,139.47368421052633,25.028333962976955,0
20263,9505100035,2014-11-05,200000.0,2,1.0,1250,8520,1.0,0,0,3,6,1250,0,1928,0,98126,47.5158,-122.378,1040,8520,Seattle,WA,7270,160.0,23.474178403755868,0
20264,9508500075,2014-07-29,462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,1954,0,98177,47.764,-122.36,2000,9750,Seattle,WA,7380,162.67605633802816,45.205479452054796,0
20265,9508850100,2014-11-03,666000.0,3,2.25,2780,31510,2.0,0,0,3,8,2780,0,1979,0,98053,47.67,-122.024,2890,36400,Redmond,WA,28730,239.568345323741,21.136147254839734,0
20266,9508850120,2014-06-27,602000.0,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,1981,0,98053,47.6688,-122.024,2780,35532,Redmond,WA,35380,248.7603305785124,15.925925925925926,0
20267,9510300130,2014-06-28,598000.0,4,2.5,3130,40918,2.0,0,0,3,9,3130,0,1994,0,98045,47.4761,-121.723,2760,35440,North Bend,WA,37788,191.05431309904154,14.614595043746029,0
20268,9510300220,2014-08-04,556000.0,3,2.5,2750,35440,2.0,0,0,3,9,2750,0,1994,0,98045,47.4745,-121.723,2710,35440,North Bend,WA,32690,202.1818181818182,15.688487584650114,0
20269,9510310030,2014-07-28,535000.0,4,2.75,2710,45963,2.0,0,0,3,9,2710,0,1995,0,98045,47.4745,-121.724,2710,33955,North Bend,WA,43253,197.4169741697417,11.639797228205296,0
20270,9510310280,2014-07-09,696000.0,4,3.5,3650,38546,2.0,0,0,3,9,2550,1100,1996,0,98045,47.4776,-121.73,2860,34284,North Bend,WA,34896,190.68493150684932,18.056348259222748,0
20271,9510320150,2014-12-02,545000.0,4,2.5,2500,50595,2.0,0,0,3,9,2500,0,1997,0,98045,47.4736,-121.731,2765,33720,North Bend,WA,48095,218.0,10.771815396778338,0
20272,9510400100,2014-05-06,345000.0,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,Renton,WA,1495,148.00514800514802,90.17250392054365,0
20273,9510860060,2014-06-27,710000.0,3,2.5,2440,4153,2.0,0,0,3,9,2440,0,2003,0,98052,47.665,-122.087,2030,4143,Redmond,WA,1713,290.9836065573771,170.9607512641464,0
20274,9510860560,2014-07-25,674000.0,3,2.5,1920,3624,2.0,0,0,3,9,1920,0,2003,0,98052,47.6647,-122.087,1930,3533,Redmond,WA,1704,351.0416666666667,185.98233995584988,0
20275,9510860750,2015-01-08,918000.0,5,3.5,3920,5150,2.0,0,0,3,9,2820,1100,2004,0,98052,47.6638,-122.084,3170,5530,Redmond,WA,1230,234.18367346938774,178.25242718446603,0
20276,9510860840,2014-05-15,803100.0,4,2.5,3310,5404,2.0,0,0,3,9,3310,0,2004,0,98052,47.6635,-122.083,2600,4730,Redmond,WA,2094,242.62839879154077,148.6121391561806,0
20277,9510861140,2014-07-14,711000.0,3,2.5,2550,5376,2.0,0,0,3,9,2550,0,2004,0,98052,47.6647,-122.083,2250,4050,Redmond,WA,2826,278.8235294117647,132.25446428571428,0
20278,9510900070,2014-09-23,292500.0,4,1.75,2140,8162,1.0,0,0,3,7,1420,720,1968,0,98023,47.3096,-122.377,2040,7632,Federal Way,WA,6022,136.6822429906542,35.83680470472923,0
20279,9510900140,2015-04-06,305000.0,4,2.5,1900,7000,1.0,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,1600,7600,Federal Way,WA,5100,160.52631578947367,43.57142857142857,0
20280,9510900270,2014-12-11,254000.0,3,2.0,2070,9000,1.0,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885,Federal Way,WA,6930,122.70531400966183,28.22222222222222,0
20281,9510900360,2014-05-09,260000.0,3,2.0,1920,8075,1.0,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,1920,7826,Federal Way,WA,6155,135.41666666666666,32.19814241486068,0
20282,9510900610,2014-10-30,294000.0,5,2.75,2300,7600,1.0,0,0,4,7,1400,900,1969,0,98023,47.3084,-122.372,1750,8500,Federal Way,WA,5300,127.82608695652173,38.68421052631579,0
20283,9510900630,2014-06-17,305000.0,3,2.25,2110,7665,1.0,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.372,1660,8436,Federal Way,WA,5555,144.54976303317537,39.79125896934116,0
20284,9510900710,2014-05-13,267345.0,4,2.25,2510,8165,1.0,0,0,4,7,1610,900,1972,0,98023,47.3092,-122.372,1940,8250,Federal Way,WA,5655,106.51195219123505,32.742804654011024,0
20285,9510910050,2014-07-01,712000.0,3,2.5,2375,4094,2.0,0,0,3,9,2375,0,2002,0,98052,47.6627,-122.086,2095,4442,Redmond,WA,1719,299.7894736842105,173.91304347826087,0
20286,9510910250,2015-01-20,670000.0,4,2.5,2095,4569,2.0,0,0,3,9,2095,0,2002,0,98052,47.6603,-122.087,2095,4385,Redmond,WA,2474,319.8090692124105,146.64040271394177,0
20287,9510920040,2015-03-05,780000.0,3,2.5,2940,15875,2.0,0,0,3,10,2940,0,1994,0,98075,47.5947,-122.016,2980,15875,Sammamish,WA,12935,265.3061224489796,49.13385826771653,0
20288,9510920050,2014-09-02,725000.0,3,2.5,2980,16996,2.0,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,15438,Sammamish,WA,14016,243.28859060402684,42.65709578724406,0
20289,9510920070,2014-07-10,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,Sammamish,WA,18751,261.60714285714283,39.753968612907606,0
20290,9510920120,2014-07-30,780000.0,4,2.5,3140,14421,2.0,0,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,3140,17417,Sammamish,WA,11281,248.40764331210192,54.08778864156439,0
20291,9510930350,2014-12-12,429000.0,4,2.5,2650,9301,2.0,0,0,3,9,2650,0,2001,0,98001,47.3477,-122.271,2730,8688,Auburn,WA,6651,161.88679245283018,46.12407268035695,0
20292,9510970010,2015-04-29,593567.0,3,2.5,1770,3205,2.0,0,0,3,9,1770,0,2005,0,98052,47.6658,-122.084,2120,4134,Redmond,WA,1435,335.3485875706215,185.2003120124805,0
20293,9510970050,2014-09-01,583000.0,4,2.5,1840,4011,2.0,0,0,3,9,1840,0,2005,0,98052,47.6662,-122.083,2120,4011,Redmond,WA,2171,316.8478260869565,145.35028671154325,0
20294,9510970090,2014-11-21,637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547,Redmond,WA,1100,300.58962264150944,197.90372670807454,0
20295,9510970300,2014-09-23,775000.0,4,2.5,3310,5101,2.0,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176,Redmond,WA,1791,234.13897280966768,151.93099392276025,0
20296,9510970310,2014-06-12,789500.0,4,2.5,3010,6100,2.0,0,0,3,9,3010,0,2005,0,98052,47.6647,-122.08,2890,5176,Redmond,WA,3090,262.2923588039867,129.4262295081967,0
20297,9510970520,2014-06-16,638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,2005,0,98052,47.665,-122.082,2540,4384,Redmond,WA,1490,302.3696682464455,177.22222222222223,0
20298,9510970530,2015-04-24,680000.0,3,2.5,2120,3600,2.0,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,Redmond,WA,1480,320.75471698113205,188.88888888888889,0
20299,9510971070,2014-08-12,675000.0,3,2.5,2250,4134,2.0,0,0,3,9,2250,0,2004,0,98052,47.6651,-122.084,2390,4134,Redmond,WA,1884,300.0,163.2801161103048,0
20300,9511120050,2014-06-27,427000.0,3,2.5,2432,9391,2.0,0,2,3,9,2432,0,2005,0,98001,47.3453,-122.267,2912,8932,Auburn,WA,6959,175.57565789473685,45.46906612714301,0
20301,9512000140,2014-05-05,755000.0,4,2.5,2120,10202,1.0,0,0,4,7,1620,500,1960,0,98005,47.5858,-122.17,1570,10762,Bellevue,WA,8082,356.1320754716981,74.00509703979611,0
20302,9512200050,2014-08-27,551000.0,5,3.75,3090,4943,2.0,0,0,3,10,3090,0,2010,0,98058,47.4594,-122.133,3191,5561,Renton,WA,1853,178.31715210355986,111.47076674084565,0
20303,9512200090,2015-05-01,529000.0,3,1.75,2340,7724,1.0,0,0,3,10,2340,0,2010,0,98058,47.4593,-122.134,3040,5787,Renton,WA,5384,226.06837606837607,68.48783013982393,0
20304,9512200140,2014-07-25,479950.0,3,2.0,2260,7163,1.0,0,0,3,9,2260,0,2012,0,98058,47.4593,-122.136,2340,6730,Renton,WA,4903,212.36725663716814,67.00404858299595,0
20305,9512200420,2014-07-21,390000.0,4,2.5,2154,4153,2.0,0,0,3,9,2154,0,2012,0,98058,47.4557,-122.13,2154,4091,Renton,WA,1999,181.058495821727,93.90801830002408,0
20306,9512500380,2014-10-10,455000.0,3,1.75,1270,7700,1.0,0,0,4,7,1270,0,1968,0,98052,47.6711,-122.148,1510,7700,Redmond,WA,6430,358.26771653543307,59.09090909090909,0
20307,9512500460,2014-07-11,525000.0,3,1.5,1560,9350,1.0,0,0,4,7,1220,340,1969,0,98052,47.6729,-122.148,1870,8671,Redmond,WA,7790,336.53846153846155,56.149732620320854,0
20308,9512500610,2015-01-22,485000.0,4,1.75,2050,8913,1.0,0,0,3,7,1330,720,1968,0,98052,47.6735,-122.151,1290,8550,Redmond,WA,6863,236.58536585365854,54.414899584876025,0
20309,9512500680,2014-11-19,425000.0,4,1.75,1980,8400,1.0,0,0,3,7,1330,650,1968,0,98052,47.6721,-122.152,1920,8400,Redmond,WA,6420,214.64646464646464,50.595238095238095,0
20310,9512500720,2015-04-28,500000.0,5,2.5,2030,8400,1.0,0,0,3,7,1330,700,1968,0,98052,47.6713,-122.152,1920,8400,Redmond,WA,6370,246.30541871921181,59.523809523809526,0
20311,9512501370,2014-11-05,544300.0,4,1.75,1560,9000,1.0,0,0,5,7,1560,0,1969,0,98052,47.6707,-122.149,1510,8848,Redmond,WA,7440,348.9102564102564,60.477777777777774,0
20312,9512501400,2014-09-02,447000.0,3,1.0,1270,8800,1.0,0,0,3,7,1270,0,1968,0,98052,47.6703,-122.15,1560,8250,Redmond,WA,7530,351.9685039370079,50.79545454545455,0
20313,9512501450,2015-04-29,555000.0,3,1.75,1270,9170,1.0,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151,1700,8500,Redmond,WA,7900,437.00787401574803,60.523446019629226,0
20314,9513900050,2014-08-12,237000.0,3,2.0,1210,6634,1.0,0,0,4,7,1210,0,1985,0,98031,47.4097,-122.193,1560,7200,Kent,WA,5424,195.86776859504133,35.72505275851673,0
20315,9516500100,2015-04-18,525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,0,98072,47.7662,-122.159,1750,9829,Woodinville,WA,7979,328.125,54.807391168180395,0
20316,9517200030,2014-06-25,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,Woodinville,WA,8190,259.21985815602835,38.072916666666664,0
20317,9517200180,2014-11-06,375000.0,3,2.0,1410,10078,1.0,0,0,4,6,1410,0,1983,0,98072,47.7587,-122.144,2090,9202,Woodinville,WA,8668,265.9574468085106,37.209763842032146,0
20318,9517200290,2015-02-23,482000.0,3,1.75,2300,16474,1.0,0,0,3,7,1220,1080,1984,0,98072,47.7609,-122.144,1940,15601,Woodinville,WA,14174,209.56521739130434,29.258225081947312,0
20319,9517200480,2014-07-02,535000.0,3,1.75,2330,12141,1.0,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141,Woodinville,WA,9811,229.6137339055794,44.065562968453996,0
20320,9517200610,2015-03-03,370000.0,3,1.75,1290,10117,1.0,0,0,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839,Woodinville,WA,8827,286.8217054263566,36.57210635563902,0
20321,9518100059,2014-08-22,203700.0,2,1.0,770,2500,1.0,0,0,3,6,770,0,1913,1960,98072,47.7534,-122.172,1500,8286,Woodinville,WA,1730,264.54545454545456,81.48,0
20322,9520900210,2014-12-31,614285.0,5,2.75,2730,6401,2.0,0,0,3,8,2730,0,2015,0,98072,47.7685,-122.16,2520,6126,Woodinville,WA,3671,225.01282051282053,95.9670364005624,0
20323,9520900230,2014-12-17,642860.0,4,2.75,2520,6398,2.0,0,0,3,8,2520,0,2014,0,98072,47.7685,-122.159,2520,6398,Woodinville,WA,3878,255.1031746031746,100.47827446076899,0
20324,9521100029,2014-07-16,716000.0,3,3.0,1660,1849,3.0,0,0,3,9,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,Seattle,WA,189,431.32530120481925,387.23634396971335,0
20325,9521100031,2014-06-18,690000.0,3,3.25,1540,1428,3.0,0,0,3,9,1540,0,2013,0,98103,47.6648,-122.353,1660,3300,Seattle,WA,-112,448.05194805194805,483.1932773109244,0
20326,9521100106,2014-08-26,440000.0,4,1.0,1780,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000,Seattle,WA,2220,247.19101123595505,110.0,0
20327,9521100214,2014-06-04,455000.0,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196,Seattle,WA,-231,320.4225352112676,382.6745164003364,0
20328,9521100280,2014-06-12,480000.0,3,2.5,1250,1103,3.0,0,2,3,8,1250,0,2005,0,98103,47.6619,-122.352,1250,1188,Seattle,WA,-147,384.0,435.17679057116953,0
20329,9521100301,2014-05-07,339950.0,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156,Seattle,WA,-139,414.5731707317073,499.1923641703377,0
20330,9521100465,2014-10-13,645000.0,2,1.0,1240,5000,1.0,0,0,3,7,1000,240,1920,0,98103,47.6634,-122.351,1480,3500,Seattle,WA,3760,520.1612903225806,129.0,0
20331,9521100585,2014-06-13,499950.0,3,1.0,1830,3000,1.5,0,0,3,7,1430,400,1926,0,98103,47.6619,-122.351,1510,2500,Seattle,WA,1170,273.1967213114754,166.65,0
20332,9521100586,2014-05-24,479000.0,3,1.0,1370,3000,1.5,0,0,3,7,1370,0,1924,0,98103,47.6619,-122.351,1510,2151,Seattle,WA,1630,349.6350364963504,159.66666666666666,0
20333,9521100795,2014-06-23,569000.0,4,2.0,1730,3884,1.0,0,0,5,7,1060,670,1924,0,98103,47.6624,-122.349,1360,3563,Seattle,WA,2154,328.9017341040462,146.49845520082388,0
20334,9521100855,2014-06-10,440000.0,3,1.5,1290,1286,3.0,0,0,3,7,1290,0,2000,0,98103,47.6617,-122.349,1720,1286,Seattle,WA,-4,341.08527131782944,342.1461897356143,0
20335,9521100866,2014-06-18,482000.0,3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,Seattle,WA,-260,349.27536231884056,430.35714285714283,0
20336,9521100867,2014-07-11,475000.0,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,Seattle,WA,-259,344.2028985507246,423.728813559322,0
20337,9521100880,2014-09-16,588000.0,3,1.5,1780,4200,1.5,0,0,4,8,1780,0,1916,0,98103,47.662,-122.349,1380,3333,Seattle,WA,2420,330.3370786516854,140.0,0
20338,9521100960,2015-01-16,635000.0,4,1.5,2820,4000,2.0,0,0,3,7,2820,0,1911,0,98103,47.6638,-122.348,1470,1627,Seattle,WA,1180,225.17730496453902,158.75,0
20339,9521101015,2014-06-26,725000.0,6,3.0,3110,5000,1.5,0,0,5,7,1810,1300,1921,0,98103,47.6631,-122.348,1600,4000,Seattle,WA,1890,233.11897106109325,145.0,0
20340,9521101055,2014-08-27,720000.0,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103,47.6624,-122.348,1950,3600,Seattle,WA,2470,284.5849802371541,144.0,0
20341,9521101065,2015-03-23,580000.0,2,1.5,1220,5000,1.0,0,2,4,7,1220,0,1938,0,98103,47.6624,-122.348,2090,3850,Seattle,WA,3780,475.40983606557376,116.0,0
20342,9521101221,2014-05-19,487250.0,4,2.0,1690,3250,1.5,0,0,3,7,1550,140,1901,0,98103,47.6637,-122.346,1620,3250,Seattle,WA,1560,288.31360946745565,149.92307692307693,0
